artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2022	0035-8711	http://dx.doi.org/10.1093/mnras/stac718	58 open clusters investigated with UBVRI and Gaia</i> eDR3 data	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	DIAS, W S ; MONTEIRO, H ; CAETANO, T ; HICKEL, G ; ALVES, G ; SACCHI, M ; LÉPINE, J R D ; AMARINHO, N	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2022	0035-8711	http://dx.doi.org/10.1093/mnras/stac632	Spectroscopic analysis tool for intEgraL fieLd unIt daTacubEs ( <scp>satellite</scp> ): case studies of NGC 7009 and NGC 6778 with MUSE	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	AKRAS, S ; MONTEIRO, H ; WALSH, J R ; GARCÍA-ROJAS, J ; ALEMAN, I ; BOFFIN, H ; BOUMIS, P ; CHIOTELLIS, A ; CORRADI, R M L ; GONÇALVES, D R ; GUTIÉRREZ-SOTO, L A ; JONES, D ; MORISSET, C ; PAPANIKOLAOU, X	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2022	2397-3366	http://dx.doi.org/10.1038/s41550-022-01845-2	The messy death of a multiple star system and the resulting planetary nebula as observed by JWST	Nature Astronomy	DE MARCO, ORSOLA AKASHI, MUHAMMAD AKRAS, STAVROS ALCOLEA, JAVIER ALEMAN, ISABEL AMRAM, PHILIPPE BALICK, BRUCE DE BECK, ELVIRE BLACKMAN, ERIC G	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2021	0035-8711	http://dx.doi.org/10.1093/mnras/stab770	Updated parameters of 1743 open clusters based on DR2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	DIAS, W S ; MONTEIRO, H ; MOITINHO, A ; LÉPINE, J R D ; CARRARO, G ; PAUNZEN, E ; ALESSI, B ; VILLELA, L	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2021	2296-987X	http://dx.doi.org/10.3389/fspas.2021.656474	The Distribution of Open Clusters in the Galaxy	Frontiers In Astronomy And Space Sciences	Monteiro, Hektor; BARROS, DOUGLAS A. ; Dias, Wilton S. ; LÉPINE, JACQUES R. D.	B1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2021	0035-8711	http://dx.doi.org/10.1093/mnras/stab2409	Canis Major OB1 stellar group contents revealed by Gaia</i>	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	SANTOS-SILVA, T ; PEROTTONI, H D ; ALMEIDA-FERNANDES, F ; GREGORIO-HETEM, J ; JATENCO-PEREIRA, V ; MENDESDEOLIVEIRA, C ; MONTMERLE, T ; BICA, E ; BONATTO, C ; MONTEIRO, H ; DIAS, W S ; BARBOSA, C E ; FERNANDES, B ; GALLI, P A B ; BORGESFERNANDES, M ; KANAAN, A ; RIBEIRO, T ; SCHOENELL, W	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2020	0035-8711	http://dx.doi.org/10.1093/mnras/staa383	Exploring the differences of integrated and spatially resolved analysis using integral field unit data: the case of Abell 14	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	Monteiro, Hektor; PEREIRA, CLAUDIO B ; AKRAS, STAVROS ; FARIAS, MARCOS A F ; ALEMAN, ISABEL ; MAY, DANIEL	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2020	0003-6951	http://dx.doi.org/10.1063/5.0019081	Shubnikov-de Haas oscillations and Rashba splitting in Bi Te epitaxial film	APPLIED PHYSICS LETTERS	HOLGADO, D. P. A. ; BOLAÑOS, K. ; DE CASTRO, S. ; MONTEIRO, H. S. A. ; PENA, F. S. ; OKAZAKI, A. K. ; FORNARI, C. I. ; RAPPL, P. H. O. ; ABRAMOF, E. ; SOARES, D. A. W. ; PERES, M. L.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2020	0035-8711	http://dx.doi.org/10.1093/mnras/staa2983	Fundamental parameters for 45 open clusters with Gaia DR2, an improved extinction correction and a metallicity gradient prior	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	MONTEIRO, H; DIAS, W S ; MOITINHO, A ; CANTAT-GAUDIN, T ; LÉPINE, J R D ; CARRARO, G ; PAUNZEN, E	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2019	1365-2966	http://dx.doi.org/10.1093/mnras/stz1455	Distances and ages from isochrone fits of 150 open clusters using Gaia DR2 data	ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES	MONTEIRO, H; DIAS, W S	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2019	0035-8711	http://dx.doi.org/10.1093/mnras/stz1196	The spiral pattern rotation speed of the Galaxy and the corotation radius with Gaia DR2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	DIAS, W S ; MONTEIRO, H ; LÉPINE, J R D ; BARROS, D A	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2019	0035-8711	http://dx.doi.org/10.1093/mnras/stz2654	Characterization of the planetary nebula Tc 1 based on VLT X-shooter observations	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ALEMAN, ISABEL ; LEAL-FERREIRA, MARCELO L ; CAMI, JAN ; AKRAS, STAVROS ; OCHSENDORF, BRAM ; WESSON, ROGER ; MORISSET, CHRISTOPHE ; COX, NICK L J ; BERNARD-SALAS, JERONIMO ; PALADINI, CARLOS E ; PEETERS, ELS ; STOCK, DAVID J ; Monteiro, Hektor ; TIELENS, ALEXANDER G G M	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2018	1365-2966	http://dx.doi.org/10.1093/mnras/sty1456	Update of membership and mean proper motion of open clusters from UCAC5 catalogue	ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES	DIAS, W S ; MONTEIRO, H ; ASSAFIN, M	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2018	1365-2966	http://dx.doi.org/10.1093/mnras/sty2341	Astrometric and photometric study of Dias 4, Dias 6, and other five open clusters using ground-based and Gaia DR2 data	ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES	DIAS, W S ; MONTEIRO, H ; LÉPINE, J R D ; PRATES, R ; GNEIDING, C D ; SACCHI, M	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2017	0035-8711	http://dx.doi.org/10.1093/mnras/stx1485	A multimembership catalogue for 1876 open clusters using UCAC4 data	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	SAMPEDRO, L. ; Dias, W. S. ; ALFARO, E. J. ; Monteiro, H. ; MOLINO, A.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2017	1384-1076	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.newast.2016.08.001&md5=241238830ceef82604f8fbd2f8ace5cc	The OPD photometric survey of open clusters II. robust determination of the fundamental parameters of 24 open clusters	NEW ASTRONOMY	Monteiro, H.; DIAS, W.S. ; HICKEL, G.R. ; CAETANO, T.C.	B1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2017	2041-8213	http://dx.doi.org/10.3847/2041-8213/aa9fea	Jet Precession Driven by a Supermassive Black Hole Binary System in the BL Lac Object PG 1553+113	The Astrophysical Journal	CAPRONI, A. ; ABRAHAM, Zulema ; MOTTER, JULIANA CRISTINA ; MONTEIRO, H.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2016	0022-2461	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/s10853-015-9451-9&md5=b81cf702d47b9351439b16c3efd286ef	Main scattering mechanisms in InAs/GaAs multi-quantum-well: a new approach by the global optimization method	Journal of Materials Science	Oliveira, A. F. ; RUBINGER, R. M. ; MONTEIRO, H. ; RUBINGER, C. P. L. ; RIBEIRO, G. M. ; DE OLIVEIRA, A. G.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2016	0035-8711	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1093/mnras/stw038&md5=acff83e90ea46f9012e60f832f625579	Deciphering the bipolar planetary nebula Abell 14 with 3D ionization and morphological studies	Monthly Notices of the Royal Astronomical Society (Print)	AKRAS, S. ; CLYNE, N. ; BOUMIS, P. ; Monteiro, H. ; GONÇALVES, D. R. ; REDMAN, M. P. ; WILLIAMS, S.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2016	2041-8213	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.3847/2041-8205/824/2/l27&md5=e5ccb2a7ed96cc042de85c9ec4c2c364	IMAGING THE ELUSIVE H-POOR GAS IN THE HIGH adf PLANETARY NEBULA NGC 6778	The Astrophysical Journal	GARCÍA-ROJAS, JORGE ; CORRADI, ROMANO L. M. ; Monteiro, Hektor ; JONES, DAVID ; RODRÍGUEZ-GIL, PABLO ; CABRERA-LAVERS, ANTONIO	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2015	1384-1076	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.newast.2015.01.003&md5=29963cc85d68b08b395c896f1f8ce1e1	The OPD photometric survey of open clusters I. Techniques, program details and first results of robust determination of the fundamental parameters	New Astronomy (Gedrukt)	CAETANO, T.C. ; DIAS, W.S. ; LÉPINE, J.R.D. ; MONTEIRO, H.S. ; MOITINHO, A. ; HICKEL, G.R. ; OLIVEIRA, A.F.	B1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2015	0004-6280	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/679743&md5=336368ef7a9477a2edd573d06faf8bd3	CCD Photometry of NGC 2482 and Five Previously Unobserved Open Star Clusters	Publications of the Astronomical Society of the Pacific	KRISCIUNAS, KEVIN ; Monteiro, Hektor ; DIAS, WILTON	A3	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2014	0035-8711	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1093/mnras/stt2393&md5=0a2a56c42d3b35d205ee4afbd200e96e	On the alignment of PNe and local magnetic field at the Galactic centre: magnetohydrodynamical numerical simulations	Monthly Notices of the Royal Astronomical Society (Print)	FALCETA-GONCALVES, D. ; Monteiro, H.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2014	0021-8979	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1063/1.4867627&md5=db7b8fd9d3033b6636c2329cc8214f44	Experimental investigation of spin-orbit coupling in n-type PbTe quantum wells	Journal of Applied Physics	PERES, M. L. ; Monteiro, H. S. ; CHITTA, V. A. ; DE CASTRO, S. ; MENGUI, U. A. ; RAPPL, P. H. O. ; OLIVEIRA, N. F. ; ABRAMOF, E. ; MAUDE, D. K.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2014	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361/201323226&md5=8c73998580ae42011ab4014643590f83	Proper motions of the optically visible open clusters based on the UCAC4 catalog	Astronomy & Astrophysics (Berlin. Print)	Dias, W. S. ; MONTEIRO, H. ; Caetano, T. C. ; LÉPINE, J. R. D. ; ASSAFIN, M. ; Oliveira, A. F.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2014	0028-0836	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1038/nature13155&md5=17bdfd1c3c0e016c669dbc297725c782	A ring system detected around the Centaur (10199) Chariklo	Nature (London)	BRAGA-RIBAS, F	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2014	0035-8711	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1093/mnras/stu536&md5=07b6d7cabcf579b89d4f77583162e439	Kinematic study of the parsec-scale jet of the quasar PKS 1741-03	Monthly Notices of the Royal Astronomical Society (Print)	CAPRONI, A. ; MELO, I. T. E. ; Abraham, Z. ; MONTEIRO, H. ; ROLAND, J.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2013	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361/201321157&md5=65684095890c938516a876a846445ef7	Fitting isochrones to open cluster photometric data III. Estimating metallicities from UBV photometry	Astronomy & Astrophysics (Berlin. Print)	Oliveira, A. F. ; MONTEIRO, H. ; Dias, W. S. ; Caetano, T. C.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2013	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361/201322220&md5=f600230e68f467a471be222207a50619	Spatially resolved physical and chemical properties of the planetary nebula NGC 3242	Astronomy & Astrophysics (Berlin. Print)	H. MONTEIRO, NULL; D. R. GONÇALVES, NULL ; M. L. LEAL-FERREIRA, NULL ; R.L.M. CORRADI, NULL	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2012	1365-2966	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1093/mnras/sts014&md5=ec6ff69e721897a4f15b63edfccb4988	Parsec-scale jet precession in BL Lacertae (2200+420)	Royal Astronomical Society. Monthly Notices	CAPRONI, A. ; Abraham, Z. ; Monteiro, H.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2012	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361/201118206&md5=665506a02a4f165b8ffd58ae826bfd94	Fitting isochrones to open cluster photometric data II. Nonparametric open cluster membership likelihood estimation and its application in optical and 2MASS near-IR data	Astronomy & Astrophysics (Berlin. Print)	DIAS, W. S. ; MONTEIRO, H. ; Dias, W. S. ; Caetano, T. C. ; Oliveira, A. F.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2011	0035-8711	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1111/j.1365-2966.2010.17776.x&md5=5f77074366efdd7953846ec966fdb625	Physico-chemical spectroscopic mapping of the planetary nebula NGC 40 and the 2d_neb, a new 2D algorithm to study ionized nebulae	Monthly Notices of the Royal Astronomical Society (Print)	Leal-Ferreira, M. L. ; GONÇALVES, D. R. ; Monteiro, H. ; Richards, J. W.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2011	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0004-637x/736/1/68&md5=682969d1a4faa44f8bd6a58c2d5ab116	MODELING VERY LONG BASELINE INTERFEROMETRIC IMAGES WITH THE CROSS-ENTROPY GLOBAL OPTIMIZATION TECHNIQUE	The Astrophysical Journal	Caproni, A. ; Monteiro, H. ; Abraham, Z. ; Teixeira, D. M. ; Toffoli, R. T.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2011	0004-6361	http://dx.doi.org/10.1051/0004-6361/201016281	The possibility of determining open-cluster parameters from photometry	Astronomy & Astrophysics (Berlin. Print)	Monteiro, H.; Dias, W. S.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2011	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0004-637x/738/2/174&md5=85f9803c23da825f768863ab89f1365e	THREE-DIMENSIONAL PHOTOIONIZATION STRUCTURE AND DISTANCES OF PLANETARY NEBULAE. IV. NGC 40	The Astrophysical Journal	Monteiro, Hektor; Falceta-Gonçalves, Diego	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2011	1743-9213	http://dx.doi.org/10.1017/S1743921312011854	A 3D view of the planetary nebula NGC 40	Proceedings of the International Astronomical Union (Print)	Monteiro, Hektor; Falceta-Gonçalves, Diego	Qualis nao identificado	PROCEEDINGS OF THE INTERNATIONAL ASTRONOMICAL UNION (PRINT)
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2011	1743-9213	http://dx.doi.org/10.1017/S1743921312011866	Mapping the physical and chemical properties of the planetary nebula NGC 3242	Proceedings of the International Astronomical Union (Print)	Monteiro, Hektor; GONÇALVES, DENISE ; LEAL-FERREIRA, MARCELO ; CORRADI, ROMANO ; SÁNCHEZ, SEBASTIAN	Qualis nao identificado	PROCEEDINGS OF THE INTERNATIONAL ASTRONOMICAL UNION (PRINT)
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2010	0101-3440		The Habitable Zones of White Dwarfs	Boletim - Sociedade Astrônomica Brasileira	Monteiro, H	Qualis nao identificado	BOLETIM - SOCIEDADE ASTRÔNOMICA BRASILEIRA
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2010	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361/200913677&md5=8dd63ad99089ce3a2f4410f85d747fba	Fitting isochrones to open cluster photometric data. A new global optimization tool	Astronomy & Astrophysics (Berlin. Print)	H. Monteiro,; W. S. Dias, ; T. C. Caetano,	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2010	1743-9213	http://dx.doi.org/10.1017/S1743921310015917	Analysing VLBI images of astrophysical jets via cross-entropy global optimisation method	Proceedings of the International Astronomical Union (Print)	Caproni, Anderson ; Monteiro, Hektor ; Abraham, Zulema	Qualis nao identificado	PROCEEDINGS OF THE INTERNATIONAL ASTRONOMICAL UNION (PRINT)
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2009	0035-8711	http://dx.doi.org/10.1111/j.1365-2966.2009.15361.x	Cross-entropy optimizer: a new tool to study precession in astrophysical jets	Monthly Notices of the Royal Astronomical Society	Caproni, A. ; MONTEIRO, H. ; Abraham, Z.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2008	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/524094&md5=f66bd8f5acc4d0cc4e4d0d8d328f89b8	Orientation Effects in Bipolar Planetary Nebulae	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; SCHWARZ, H	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2007	1678-5428		White-Dwarfs in the thin-disk: physical properties and luminosity functions	Exacta (São Paulo)	MONTEIRO, H.; JAO, W. ; KANAAN, A.	Qualis nao identificado	EXACTA (SÃO PAULO)
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2006	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/498676&md5=5ebdae8c046a0b18042ee491a5e98f82	Ages of White Dwarf-Red Subdwarf Systems	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; JAO, W. ; HENRY, T. ; SUBASAVAGE, J. ; BEAULIEU, T.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2006	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/505904&md5=21327937396912a71af8acbbdb554c4c	Three-Dimensional Photoionization Structure and Distances of Planetary Nebulae. III. NGC 6781	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; SCHWARZ, H	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2005	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/426809&md5=ad8d65c8fce06a99b143322cfc16174f	Three-Dimensional Photoionization Structure and Distances of Planetary Nebulae. II. Menzel 1	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; SCHWARZ, H. E. ; GRUENWALD, Ruth ; GUENTHNER, K. ; HEATHCOTE, S. R.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2004	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/421038&md5=3c0c4ded967f376d871527cecf4b3026	Three-Dimensional Photoionization Structure and Distances of Planetary Nebulae. I. NGC 6369	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; SCHWARZ, H. E. ; GRUENWALD, Ruth ; HEATHCOTE, S. R.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2004	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/381523&md5=e70133e9d5a96b165da4cfbfb3816403	Proper Motion and Kinematics of the Ansae in NGC 7009	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; FERNANDEZ, R. ; SCHWARZ, H. E.	A1	
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2003	1392-0049	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	PG 1605+072 in WET XCov22: Support for the Multi Site Spectroscopic Telescope	Baltic Astronomy	Schuh, S. L. et al. ; MONTEIRO, H.	Qualis nao identificado	BALTIC ASTRONOMY
artigoEmPeriodico	Hektor Sthenos Alves Monteiro	2000	0004-637X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1086/309058&md5=746b4c6efd434166f6589d25a4ce190d	Morphology and Kinematics of Planetary Nebulae. II. A Diabolo Model for NGC 3132	THE ASTROPHYSICAL JOURNAL	MONTEIRO, H.; MORRISET, Cristophe ; GRUENWALD, Ruth ; VIEGAS, Sueli M	A1	
trabalhoCompletoEmCongresso	Hektor Sthenos Alves Monteiro	1999		A 3D morpho-kinematic study of NGC 3132	Asymmetrical Planetary Nebulae II: From Origins to Microstructures	MONTEIRO, H.; MORRISET, Cristophe ; GRUENWALD, Ruth ; VIEGAS, Sueli M		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2013	Estimating metallicities with isochrone fits to photometric data of open clusters	XIV Latin American Regional IAU Meeting, 2014, Florianópolis. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	Monteiro, H.; Oliveira, A. F. ; Dias, W. S. ; Caetano, T. C.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2010	Spatially resolved chemical abundances of the planetary nebula NGC 40	Chemical Abundances in the Universe (IAU S265): Connecting First Stars to Planets, 2010. Chemical Abundances in the Universe (IAU S265): Connecting First Stars to Planets	Leal-Ferreira, M. L. ; GONÇALVES, D. R. ; MONTEIRO, H.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2009	A global optimization technique for the fitting of color¿magnitude diagrams	International Astronomical Union Symposium, 2009, Rio de Janeiro. Star clusters: basic galactic building blocks throughout time and space, Proceedings of the International Astronomical Union, IAU Symposium	Monteiro, H.; Dias, Wilton S. ; Caetano, Thiago C.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2005	The 3-D View of Planetary Nebulae	XI IAU Regional Latin American Meeting of Astronomy, 2006, Pucon. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	SCHWARZ, H. E. ; MONTEIRO, H.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2004	Orientation Effects in Bipolar Nebulae: Can Disks do it?	Asymmetrical Planetary Nebulae III: Winds, Structure and the Thunderbird, 2004, Seattle. ASP Conference Proceedings	MONTEIRO, H.; SCHWARZ, H. E. ; Peterson, R. T.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2004	Binarity and Symbiotics in Asymmetrical Planetary Nebulae	Asymmetrical Planetary Nebulae III: Winds, Structure and the Thunderbird, 2004, Seattle. ASP Conference Proceedings	SCHWARZ, H. E. ; MONTEIRO, H.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2002	Symbiotics Observed with Large, Diffraction-Limited Telescopes	Symbiotic Stars Probing Stellar Evolution, 2003, La Palma, Spain. ASP Conference Proceedings	SCHWARZ, H. E. ; MONTEIRO, H.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2001	Orientation Effects in Bipolar Planetary Nebulae	209th Symposium of the International Astronomical Union, 2003, Canberra, Australia. Planetary Nebulae: Their Evolution and Role in the Universe	SCHWARZ, H. E. ; MONTEIRO, H.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2002	Properties of Bipolar Planetary Nebulae	Winds, Bubbles, and Explosions: a conference to honor John Dyson, 2003, Pátzcuaro, Michoacán, México. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	SCHWARZ, H. E. ; MONTEIRO, H.		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2002	Spectrophotometric Mapping of the Planetary Nebula NGC 6369	Winds, Bubbles, and Explosions: a conference to honor John Dyson, 2003, Pátzcuaro, Michoacán, México. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	MONTEIRO, H.; SCHWARZ, H. E. ; HEATHCOTE, S. R. ; GRUENWALD, Ruth		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2002	Three-Dimensional Photoionization Modeling of the Planetary Nebula NGC 6369	Winds, Bubbles, and Explosions: a conference to honor John Dyson, 2003, Pátzcuaro, Michoacán, México. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	MONTEIRO, H.; SCHWARZ, H. E. ; HEATHCOTE, S. R. ; GRUENWALD, Ruth		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2000	A 3D Morpho-Kinematic Study of NGC 3132	Astrophysical Plasmas: Codes, Models, and Observations, 2000, Cidade do Mexico. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	MONTEIRO, H.; MORRISET, Cristophe ; GRUENWALD, Ruth ; VIEGAS, Sueli M		
resumoExpandidoEmCongresso	Hektor Sthenos Alves Monteiro	2000	Are All Annular Planetary Nebulae Really Closed Shells?	Ionized Gaseous Nebulae, a Conference to Celebrate the 60th Birthdays of Silvia Torres-Peimbert and Manuel Peimbert, 2000, Cidade do Mexico. Revista Mexicana de Astronomía y Astrofísica (Serie de Conferencias)	MONTEIRO, H.; GRUENWALD, Ruth ; MORRISET, Cristophe ; VIEGAS, Sueli M		
artigoEmPeriodico	Leandro Gustavo Gomes	2023	1434-6052	http://dx.doi.org/10.1140/epjc/s10052-023-11364-7	Do isotropic tidal forces imply isotropic cosmic expansion?	EUROPEAN PHYSICAL JOURNAL C. PARTICLES AND FIELDS	DIAS, FABIO SCALCO ; GOMES, LEANDRO GUSTAVO ; MELLO, LUIS FERNANDO	A2	
artigoEmPeriodico	Leandro Gustavo Gomes	2022	0218-2718	http://dx.doi.org/10.1142/s0218271822500493	The power-law dependence between the matter-radiation and Hubble anisotropies	INTERNATIONAL JOURNAL OF MODERN PHYSICS D	Dias, F. S. ; SANTOS, G. B. ; GOMES, L. G. ; MELLO, L. F.	A3	
artigoEmPeriodico	Leandro Gustavo Gomes	2022	0264-9381	http://dx.doi.org/10.1088/1361-6382/ac96c3	On the intrinsically flat cosmological models in a lattice	CLASSICAL AND QUANTUM GRAVITY	BITTENCOURT, EDUARDO; GOMES, LEANDRO GUSTAVO ; SANTOS, GRASIELE BATISTA	A1	
