artigoEmPeriodico	Andre Luiz Sena Mariano	2016	1982-7199	http://dx.doi.org/10.14244/198271991435	O materialismo cultural de Raymond Williams: aproximações às pesquisas sobre história do currículo e da profissão docente	Revista Eletrônica de Educação (São Carlos)	MARIANO, A. L. S	A2	
artigoEmPeriodico	Andre Luiz Sena Mariano	2016	1516-5477	http://dx.doi.org/10.4025/notandum.42.12	ENTRE RESISTÊNCIAS E INOVAÇÃO: ANÁLISE DE DIFERENTES VERSÕES CURRICULARES DE UM CURSO DE PEDAGOGIA	Notandum (USP)	VALDEMARIN, V. T. ; MARIANO, A. L. S.	Qualis nao identificado	NOTANDUM (USP)
artigoEmPeriodico	Andre Luiz Sena Mariano	2015	1676-2583		Ideologia, escola e conhecimento: da reprodução do currículo oculto às possibilidades de superação a partir da Pedagogia Histórico-Crítica	Revista HISTEDBR On-line	MARIANO, A. L. S.; CASTRO, M. M.	Qualis nao identificado	REVISTA HISTEDBR ON-LINE
artigoEmPeriodico	Andre Luiz Sena Mariano	2014	1676-2584		A categoria gênero no GT História da Educação da ANPEd: um exercício de crítica marxista	Revista HISTEDBR On-line	MARIANO, A. L. S.; SILVA, Romeu A.	Qualis nao identificado	REVISTA HISTEDBR ON-LINE
artigoEmPeriodico	Andre Luiz Sena Mariano	2013	1983-9278		A formação de professores na perspectiva multicultural: do reconhecimento polissêmico à defesa da perspectiva crítica	Eccos Revista Científica (Online)	MARIANO, A. L. S	Qualis nao identificado	ECCOS REVISTA CIENTÍFICA (ONLINE)
artigoEmPeriodico	Andre Luiz Sena Mariano	2012	2236-2983		Aprendizagem da docência no início da carreira: qual política? Quais problemas?	Revista Exitus	MARIANO, A. L. S	A4	
artigoEmPeriodico	Andre Luiz Sena Mariano	2012	1519-387X		Categorias multiculturais na pesquisa sobre formação docente: reflexões a partir da classe social, raça/etnia e gênero e sexualidade	Educação Unisinos	MARIANO, A. L. S	Qualis nao identificado	EDUCAÇÃO UNISINOS
artigoEmPeriodico	Andre Luiz Sena Mariano	2012	2237-9460		A aprendizagem da docência no início da carreira: qual política? quais problemas?	Revista Exitus (online)	MARIANO, A. L. S	A4	
artigoEmPeriodico	Andre Luiz Sena Mariano	2011	1414-5138		Concepções multiculturais na pesquisa sobre formação de professores	Série-Estudos (UCDB)	MARIANO, A. L. S	Qualis nao identificado	SÉRIE-ESTUDOS (UCDB)
artigoEmPeriodico	Andre Luiz Sena Mariano	2007	1415-9902		Sobrevivendo ao início da carreira e permanecendo nela. Como? Por quê? - O que dizem alguns estudos	Educação & Linguagem	LIMA, E. F. ; CORSI, A. M. ; MARIANO, A. L. S. ; MONTEIRO, H. M. ; PIZZO, S. V. ; ROCHA, G. A. ; SILVEIRA, M. F. L.	Qualis nao identificado	EDUCAÇÃO & LINGUAGEM
artigoEmPeriodico	Andre Luiz Sena Mariano	2007	1518-5648		O início da docência de uma professora bem sucedida: apontamentos a partir de relatos orais	Olhar de Professor (UEPG)	MARIANO, A. L. S.; DINIZ, J. A. R. ; TANCREDI, R. M. S. P.	Qualis nao identificado	OLHAR DE PROFESSOR (UEPG)
artigoEmPeriodico	Andre Luiz Sena Mariano	2007	1646-1630		Anotações sobre religião e formação de professores	Revista Portuguesa de Ciência das Religiões	MARIANO, A. L. S	Qualis nao identificado	REVISTA PORTUGUESA DE CIÊNCIA DAS RELIGIÕES
artigoEmPeriodico	Andre Luiz Sena Mariano	2006	1808-1703		A docência sob a análise dos relatos orais de uma professora	Revista Acadêmica UNIFAN	MARIANO, A. L. S.; DINIZ, J. A. R.	Qualis nao identificado	REVISTA ACADÊMICA UNIFAN
artigoEmPeriodico	Andre Luiz Sena Mariano	2004	1679-8775		Educação para o Pensar, Educação Matemática e PCN: uma aproximação possível?	REVISTA SUL-AMERICANA DE FILOSOFIA E EDUCAÇÃO	MARIANO, A. L. S	Qualis nao identificado	REVISTA SUL-AMERICANA DE FILOSOFIA E EDUCAÇÃO
artigoEmPeriodico	Andre Luiz Sena Mariano	2003			Teoria Crítica e Educação: a Escola de Frankfurt nas dissertações e teses brasileiras - um balanço preliminar	Revista Eletrônica Outras Palavras	MARIANO, A. L. S	Qualis nao identificado	REVISTA ELETRÔNICA OUTRAS PALAVRAS
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2017	http://dx.doi.org/10.24824/978854441558.0	Raymond Williams e o materialismo cultural: contribuições à sociologia da educação	38ª Reunião Nacional da ANPEd	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2016		O currículo do curso de Pedagogia da Faculdade de Ciências e Letras de Araraquara: reflexões a partir do materialismo cultural	X Seminário Nacional do HISTEDBR	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2015		Raymond Williams e a História da Educação: contribuições para a compreensão do currículo e da profissão docente	VIII Congresso Brasileiro de História da Educação	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2013		A categoria gênero no GT História da Educação da ANPEd (2000-2010)	VIII Congresso Brasileiro de História da Educação	MARIANO, A. L. S.; SILVA, Romeu A.		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2013		A Pedagogia Histórico-Crítica e a dimensão intelectual do trabalho docente: aproximações iniciais	XI Jornada do HISTEDBR	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2012		A dimensão intelectual do trabalho docente: da teoria crítica às conexões entre poder e verdade	IX Seminario Internacional de la Red Estrado	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2010		A polissemia multicultural em pesquisas sobre a formação docente	XV ENDIPE - Encontro Nacional de Didática e Prática de Ensino	MARIANO, A. L. S.; LIMA, Emília Freitas de		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2010		A pesquisa sobre formação docente e multiculturalismo: tendências e reflexões a partir das categorias de classe social, raça/etnia e gênero e sexualidade	VIII Encontro de Pesquisa em Educação da Região Sul - ANPEd Sul 2010	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2009		A formação docente na perspectiva multicultural: apontamentos a partir de pesquisas brasileiras	IX Encontro de Pesquisa em Educação da Região Sudeste	MARIANO, A. L. S.; LIMA, Emília Freitas de		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2009		Formação docente e multiculturalismo em pesquisas brasileiras: reflexões iniciais	32ª Reunião Anual da ANPEd	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2008		Multiculturalismo e Ensino Religioso: analisando concepções de duas professoras dos anos iniciais do ensino fundamental	XIV - Encontro Nacional de Didática e Prática de Ensino	ARANHA, T. E. ; MARIANO, A. L. S.		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2007		A construção dos saberes docentes no início da carreira: reflexões a partir dos trabalhos da ANPEd e do ENDIPE	VIII Encontro de Pesquisa em Educação da Região Sudeste	MARIANO, A. L. S.; LIMA, Emília Freitas de		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2007		Perspectivas teóricas do multiculturalismo: refletindo sobre a formação de professores	30ª Reunião Anual da ANPEd	ARAUJO, V. P. C. ; CRUZ, E. M. R. ; MARIANO, A. L. S. ; ROCHA, G. A.		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2006		A Pesquisa sobre o professor iniciante e o processo de aprendizagem profissional: algumas características	29ª Reunião Anual da ANPEd	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2005		Discutindo o conceito de reflexão a partir dos trabalhos apresentados da ANPEd sobre professor iniciante	VII Encontro de Pesquisa em Educação da Região Sudeste	MARIANO, A. L. S.; LIMA, Emília Freitas de		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2005		O Multiculturalismo Crítico e a Formação de Professores: algumas considerações	Encontro Regional do ICET (International Council Education for Teaching)	MARIANO, A. L. S.; LIMA, Emília Freitas de		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2005		Aprendendo a ser professor no início da carreira: um olhar a partir da ANPEd	28ª Reunião Anual da ANPEd	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2005		A Construção do início da docência: reflexões a partir dos trabalhos apresentados na ANPEd e no ENDIPE	I Seminário de Dissertações e Teses PPGE/UFSCar	MARIANO, A. L. S		
trabalhoCompletoEmCongresso	Andre Luiz Sena Mariano	2004		Educação para o Pensar, Educação Matemática e PCN: uma aproximação possível?	Colóquio Filosofia	MARIANO, A. L. S		
resumoExpandidoEmCongresso	Andre Luiz Sena Mariano	2005	A Construção do início da docência: apontamentos preliminares	6ª Jornada Científica da UFSCar, 2005, São Carlos - SP. Anais de Eventos da UFSCar	MARIANO, A. L. S.; LIMA, E. F.		
artigoEmPeriodico	Celso Ferrarezi Junior	2023	2237-6844		Estudo do falar regional do bairro dos Gomes, Juruaia (MG) e região: análise de expressões idiomáticas	POLIFONIA: ESTUDOS DA LINGUAGEM	SOBRINHO, J. S. ; FERRAREZI, CELSO	Qualis nao identificado	POLIFONIA: ESTUDOS DA LINGUAGEM
artigoEmPeriodico	Celso Ferrarezi Junior	2022	2548-1010		Violência Contra a Mulher no Telejornalismo: análise discursiva de uma mesma notícia em dois veículos com filiações distintas, mas não tanto	HAKEMLà130 DERGà130 REFEREED JOURNAL	JESUS, Sérgio N. de ; FERRAREZI JUNIOR, CELSO	Qualis nao identificado	HAKEMLÀ130 DERGÀ130 REFEREED JOURNAL
artigoEmPeriodico	Celso Ferrarezi Junior	2022	2596-092X		Genealogia da moral: uma polêmica	https://doi.org/10.35357/2596-092X.v4n8	FERRAREZI JUNIOR, C.; JESUS, Sérgio N. de	Qualis nao identificado	HTTPS://DOI.ORG/10.35357/2596-092X.V4N8
artigoEmPeriodico	Celso Ferrarezi Junior	2022	2238-975X		Da BNCC ao projeto de ações interdisciplinares: (ensino ? pesquisa ? extensão na educação básica)	REVISTA LINGUÍSTICA	JESUS, Sérgio N. de ; SOUZA, Elisângela A. de ; FERRAREZI JUNIOR, C.	Qualis nao identificado	REVISTA LINGUÍSTICA
artigoEmPeriodico	Celso Ferrarezi Junior	2022	2237-6844		Estudo do falar regional do bairro dos Gomes, Juruaia (MG) e região: análise de expressões idiomáticas	POLIFONIA: ESTUDOS DA LINGUAGEM	SILVA SOBRINHO, J. ; FERRAREZI JUNIOR, C.	Qualis nao identificado	POLIFONIA: ESTUDOS DA LINGUAGEM
artigoEmPeriodico	Celso Ferrarezi Junior	2021	2238-4502		A Linguagem das Bulas de Medicamentos Produzidos no Brasil: uma análise linguística do conteúdo e da forma	REVISTA (ENTRE PARÊNTESES)	MARTELLI E SILVA, D. ; FERRAREZI JUNIOR, C.	Qualis nao identificado	REVISTA (ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2021	2763-5279		A Oralidade na Aula de Língua Portuguesa: perspectivas curriculares e teóricas em uma experiência educacional realizada no interior da Paraíba	Missangas Estudos de Literatura e Linguística	FERRAREZI JUNIOR, C.; OLIVEIRA, R. D. de ; GOMES, R. N.	Qualis nao identificado	MISSANGAS ESTUDOS DE LITERATURA E LINGUÍSTICA
artigoEmPeriodico	Celso Ferrarezi Junior	2021	2317-1073		Comunidade dos Gomes: notícia sociolinguística do falar de uma comunidade típica na região de Juruaia/MG	TREM DE LETRAS	SILVA SOBRINHO, J. ; FERRAREZI JUNIOR, C.	Qualis nao identificado	TREM DE LETRAS
artigoEmPeriodico	Celso Ferrarezi Junior	2021	2317-1073		Comunidade dos Gomes: notícia sociolinguística do falar de uma comunidade típica na região de Juruaia/MG	TREM DE LETRAS	SOBRINHO, J. S. ; FERRAREZI JUNIOR, C.	Qualis nao identificado	TREM DE LETRAS
artigoEmPeriodico	Celso Ferrarezi Junior	2019	2238-4502	http://dx.doi.org/10.32988/rep.v1n8.863	LÍNGUA E IDENTIDADE: A AFIRMAÇÃO DA IDENTIDADE ATRAVÉS DAS ESCOLHAS LEXICAIS EM TEXTOS JORNALÍSTICOS	Revista (Entre Parênteses)	SANTOS, F. F. ; FERRAREZI JUNIOR, C.	Qualis nao identificado	REVISTA (ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2019	2675-1011	http://dx.doi.org/10.29327/211038.1.1-4	A linguística de corpus e a semântica de contextos e cenários como ferramentas para o estudo de realizações linguísticas interétnicas e interculturais	Revista Culturas & Fronteiras	FERRAREZI, CELSO	Qualis nao identificado	REVISTA CULTURAS & FRONTEIRAS
artigoEmPeriodico	Celso Ferrarezi Junior	2019	2317-1073		Relações possíveis entre Semântica e Estilística pela perspectiva da Semântica de Contextos e Cenários	TREM DE LETRAS	FERRAREZI, CELSO	Qualis nao identificado	TREM DE LETRAS
artigoEmPeriodico	Celso Ferrarezi Junior	2017	1980-5799	http://dx.doi.org/10.14393/dl30-v11n3a2017-26	O vocabulário de Elói Mendes - um recorte lexical no sul de Minas Gerais	DOMÍNIOS DE LINGU@GEM	RODRIGUES LISKA, GERALDO JOSÉ ; FERRAREZI JUNIOR, CELSO ; PAIXÃO MENDES, SILAS	Qualis nao identificado	DOMÍNIOS DE LINGU@GEM
artigoEmPeriodico	Celso Ferrarezi Junior	2016	2317-2452		As configurações de sentido em textos ficcionais produzidos por alunos de Educação Básica em função de diferentes estratégias de ensino	CRIAR EDUCAÇÃO ¿ Revista do Programa de Pós-Graduação em Educação ¿ UNESC	FERRAREZI JUNIOR, C.; FERREIRA, A. P.	Qualis nao identificado	CRIAR EDUCAÇÃO ¿ REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO ¿ UNESC
artigoEmPeriodico	Celso Ferrarezi Junior	2015	1806-6356	http://dx.doi.org/10.12819/2015.12.2.10	Metáfora Para Quem? Um Estudo Intercultural Com Base Na Festa Itenez Do [ta?ran]	Revista FSA (Faculdade Santo Agostinho)	FERRAREZI JUNIOR, CELSO	Qualis nao identificado	REVISTA FSA (FACULDADE SANTO AGOSTINHO)
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2238-4502		A Influência do Futebol no Léxico do Português Brasileito	(Entre Parênteses)	FERRAREZI JUNIOR, C.; Oliveira, H. de	Qualis nao identificado	(ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2238-4502		Análise Semântica dos Enunciados de Avaliações em Educação Básica: uma aplicação cultural no estudo de respostas possíveis	(Entre Parênteses)	FERRAREZI JUNIOR, C.; ANDRADE, João R. O. de	Qualis nao identificado	(ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2238-4502		Aspectos universais em estruturas linguísticas: um estudo com base em parâmetros culturais	(Entre Parênteses)	FERRAREZI JUNIOR, C.; MOREIRA Jr., J.L.	Qualis nao identificado	(ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2238-4502		Análise semântica: os processos de ressignificação em livros didáticos	(Entre Parênteses)	FERRAREZI JUNIOR, C	Qualis nao identificado	(ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2238-4502		Estudo do falar de Paraguaçu (MG) e Região: expressões idiomáticas	(Entre Parênteses)	FERRAREZI JUNIOR, C.; NOVAIS, Silmara L. Ó.	Qualis nao identificado	(ENTRE PARÊNTESES)
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2237-4876		Forma e estilo no ensino da língua: variação e uso linguísticos	Signum: Estudos da Linguagem	FERRAREZI JUNIOR, C.; LISKA, G. J. R.	Qualis nao identificado	SIGNUM: ESTUDOS DA LINGUAGEM
artigoEmPeriodico	Celso Ferrarezi Junior	2015	2238-975X		Informações para quem e como? Processos de Significação e ressignificação em ambiente escolar	Revista Linguística	FERRAREZI JUNIOR, C	Qualis nao identificado	REVISTA LINGUÍSTICA
artigoEmPeriodico	Celso Ferrarezi Junior	2014	2178-7603		Alfabetização após o acordo ortográfico de 1990: a questão do 'Y' do do 'W'	Revista da ABRALIN	MAEDA, C. T. ; TELES, Iara Maria ; FERRAREZI JUNIOR, C.	Qualis nao identificado	REVISTA DA ABRALIN
artigoEmPeriodico	Celso Ferrarezi Junior	2014	2178-7603		Alfabetização após o acordo ortográfico de 1990: a questão do 'Y' e do 'W'	Revista da ABRALIN	FERRAREZI JUNIOR, C.; TELES, C. ; TELES, I. M.	Qualis nao identificado	REVISTA DA ABRALIN
artigoEmPeriodico	Celso Ferrarezi Junior	2013	1806-9142		Alfabetização e Linguagem: a vida na escola	Caderno Seminal Digital (Rio de Janeiro)	FERRAREZI JUNIOR, C.; SOUZA FILHO, M. C.	Qualis nao identificado	CADERNO SEMINAL DIGITAL (RIO DE JANEIRO)
artigoEmPeriodico	Celso Ferrarezi Junior	2013	2179-104X		Quando só se pára andando: minúsculo estudo de expressões idiomáticas de Guajará-Mirim, RO	Práticas Discursivas Amazônicas	FERRAREZI JUNIOR, C	Qualis nao identificado	PRÁTICAS DISCURSIVAS AMAZÔNICAS
artigoEmPeriodico	Celso Ferrarezi Junior	2013	2317-1073		A leitura em casa: a participação da família no ensino sistemático da leitura na fase infanto-juvenil	Trem de Letras	FERRAREZI JUNIOR, C	Qualis nao identificado	TREM DE LETRAS
artigoEmPeriodico	Celso Ferrarezi Junior	2013	2317-1073		O Ensino de Literatura na Educação Básica: um estudo em escola pública de Alfenas, MG	Trem de Letras	FERRAREZI JUNIOR, C.; SANTOS, Thaís Sacramento dos	Qualis nao identificado	TREM DE LETRAS
artigoEmPeriodico	Celso Ferrarezi Junior	2012	0103-3638		Metáfora e Função de Registro: A visão de mundo do falante e sua interferência nas línguas naturais	Linha d'Agua	FERRAREZI JUNIOR, C	Qualis nao identificado	LINHA D'AGUA
artigoEmPeriodico	Celso Ferrarezi Junior	2011	1678-0388		A Educação Sob Controle	Práxis (Rolim de Moura)	FERRAREZI JUNIOR, C	Qualis nao identificado	PRÁXIS (ROLIM DE MOURA)
artigoEmPeriodico	Celso Ferrarezi Junior	2010	1809-631X		Metáfora e função de registro: a visão de mundo nas línguas naturais	Revista sentidos (UNESC. Cacoal)	FERRAREZI JUNIOR, C	Qualis nao identificado	REVISTA SENTIDOS (UNESC. CACOAL)
artigoEmPeriodico	Celso Ferrarezi Junior	2008	1809-631X		Categorizações e Linguagem: a favor de categorias culturais	Revista sentidos (UNESC. Cacoal)	FERRAREZI JUNIOR, C	Qualis nao identificado	REVISTA SENTIDOS (UNESC. CACOAL)
artigoEmPeriodico	Celso Ferrarezi Junior	2006	1678-1767		A Constituição do Sentido na Semântica de Contextos e Cenários	Língua Viva (Guajará-Mirim)	FERRAREZI JUNIOR, C	Qualis nao identificado	LÍNGUA VIVA (GUAJARÁ-MIRIM)
artigoEmPeriodico	Celso Ferrarezi Junior	2006	1678-1767		A Especialização Fonossemântica dos Sentidos: Enunciados Afirmativos e Interrogativos em Brasileiro e Wari	Língua Viva (Guajará-Mirim)	FERRAREZI JUNIOR, C.; TELES, Iara Maria	Qualis nao identificado	LÍNGUA VIVA (GUAJARÁ-MIRIM)
artigoEmPeriodico	Celso Ferrarezi Junior	2006	1678-1767		Os princípios de Concordância e Regência e suas Implicações para a Estrturura DIatética do Brasileiro	Língua Viva (Guajará-Mirim)	FERRAREZI JUNIOR, C.; TELES, Iara Maria	Qualis nao identificado	LÍNGUA VIVA (GUAJARÁ-MIRIM)
artigoEmPeriodico	Celso Ferrarezi Junior	2004			O Novo Sistema de Avaliação do Ensino Superior Brasileiro	Cepla Working Papers	FERRAREZI JUNIOR, C	Qualis nao identificado	CEPLA WORKING PAPERS
artigoEmPeriodico	Celso Ferrarezi Junior	2003			Estudo Comparativo da Lei 9394 (LDBN) e Outras Leis Menores de Nível Nacional com a Resolução 0138/99/CEE/RO (LDBE)	Cepla Working Papers	FERRAREZI JUNIOR, C	Qualis nao identificado	CEPLA WORKING PAPERS
artigoEmPeriodico	Celso Ferrarezi Junior	2003			A influência do sistema escolar brasileiro nas relações humanas entre educadores.	Cepla Working Papers	FERRAREZI JUNIOR, C	Qualis nao identificado	CEPLA WORKING PAPERS
artigoEmPeriodico	Celso Ferrarezi Junior	2003			Considerações sobre a Zona de Desenvolvimento Proximal com base nas idéias de Vygotkii	Cepla Working Papers	FERRAREZI JUNIOR, C	Qualis nao identificado	CEPLA WORKING PAPERS
artigoEmPeriodico	Celso Ferrarezi Junior	2003	1678-0388		Especialização Fonossemântica dos Sentidos no Português do Brasil	Práxis (Rolim de Moura)	FERRAREZI JUNIOR, C.; TELES, Iara Maria ; MAEDA, C. T.	Qualis nao identificado	PRÁXIS (ROLIM DE MOURA)
artigoEmPeriodico	Celso Ferrarezi Junior	2003	1678-1767		Da Natureza do Significado e Suas Implicações	Língua Viva (Guajará-Mirim)	FERRAREZI JUNIOR, C	Qualis nao identificado	LÍNGUA VIVA (GUAJARÁ-MIRIM)
artigoEmPeriodico	Celso Ferrarezi Junior	2003	1678-1767		Da (Im)Pessoalidade Científica	Língua Viva (Guajará-Mirim)	FERRAREZI JUNIOR, C	Qualis nao identificado	LÍNGUA VIVA (GUAJARÁ-MIRIM)
artigoEmPeriodico	Celso Ferrarezi Junior	2003			Especialização Fonossemântica dos Enunciados Interrogativos do Wari	Cd Rom do Relatório do Seminário de Iniciação Científica da Unir 2003	FERRAREZI JUNIOR, C.; RIBEIRO, D. P.	Qualis nao identificado	CD ROM DO RELATÓRIO DO SEMINÁRIO DE INICIAÇÃO CIENTÍFICA DA UNIR 2003
artigoEmPeriodico	Celso Ferrarezi Junior	2003			Especialização Fonossemântica dos Enunciados Afirmativos do Wari	Cd Rom Relatório do Seminário de Iniciação Científica Unir 2003	FERRAREZI JUNIOR, C.; OLIVEIRA, Katianny Rodrigues de	Qualis nao identificado	CD ROM RELATÓRIO DO SEMINÁRIO DE INICIAÇÃO CIENTÍFICA UNIR 2003
artigoEmPeriodico	Celso Ferrarezi Junior	2002	1517-5421		Da Metáfora Funcional e Algumas Implicações	Primeira Versão (UFRO)	FERRAREZI JUNIOR, C	Qualis nao identificado	PRIMEIRA VERSÃO (UFRO)
artigoEmPeriodico	Celso Ferrarezi Junior	2002	0104-9389		O Caminho Mais Curto	Caderno de Criação	FERRAREZI JUNIOR, C	Qualis nao identificado	CADERNO DE CRIAÇÃO
artigoEmPeriodico	Celso Ferrarezi Junior	2002	1678-1767		Da Natureza do Significado e Suas Implicações	Língua Viva (Guajará-Mirim)	FERRAREZI JUNIOR, C	Qualis nao identificado	LÍNGUA VIVA (GUAJARÁ-MIRIM)
artigoEmPeriodico	Celso Ferrarezi Junior	2001			Considerações sobre a Arte no Brasil	Cepla Working Papers	FERRAREZI JUNIOR, C	Qualis nao identificado	CEPLA WORKING PAPERS
artigoEmPeriodico	Celso Ferrarezi Junior	2000			Da natureza do significado e suas implicações	Wpal Unir	FERRAREZI JUNIOR, C	Qualis nao identificado	WPAL UNIR
artigoEmPeriodico	Celso Ferrarezi Junior	2000	0104-9389		Da (Im)Pessoalidade Científica ou Um Ensaio Sobre a Hipocrisia Na Ciência	Caderno de Criação	FERRAREZI JUNIOR, C	Qualis nao identificado	CADERNO DE CRIAÇÃO
